"prefix","number","gridid","Shape_Length","Shape_Area","OBJECTID","Join_ID","sum_Shape_Area","sum_Area_SQUAREKILOMETERS","Polygon_Count","231","243","312","324","412","512","111","112","121","142","311","313","321","322","332","333","122","211","242","421","423","522","131","411","331","521","133","511","334","124","141","222","132","123","NA","total"
"J",0,"J00",40000,1e+08,37,5,12113300.7916379,12.1091501627507,3,0,0,0,0,0,0,0,12.1133007916379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1133007916379
"J",0,"J00",40000,1e+08,38,5,2595747.42226949,2.59485294170375,4,0,0,0,0,0,0,0,0,2.59574742226949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59574742226949
"J",0,"J00",40000,1e+08,39,5,1114001.71988806,1.11363154776709,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11400171988806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11400171988806
"J",0,"J00",40000,1e+08,40,5,1099669.3744507,1.09928721602428,2,0,0,0,0,0,0,0,0,0,1.0996693744507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0996693744507
"J",0,"J00",40000,1e+08,41,5,13796182.9912067,13.7916190831815,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7961829912067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7961829912067
"J",0,"J00",40000,1e+08,42,5,35903234.489241,35.8912600146694,12,35.903234489241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.903234489241
"J",0,"J00",40000,1e+08,43,5,8409429.62143485,8.4066397419196,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40942962143485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.40942962143485
"J",0,"J00",40000,1e+08,44,5,407566.414739312,0.407418831763017,2,0,0,0,0,0,0,0,0,0,0,0.407566414739312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407566414739312
"J",0,"J00",40000,1e+08,45,5,3579902.72360826,3.57863148051406,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57990272360826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57990272360826
"J",0,"J00",40000,1e+08,46,5,18409396.4001653,18.4027849375193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4093964001653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4093964001653
"J",0,"J00",40000,1e+08,47,5,398995.503007101,0.398851500288577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398995503007101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398995503007101
"M",0,"M00",40000,1e+08,48,6,1535304.13081525,1.5348867451386,1,1.53530413081525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53530413081525
"M",0,"M00",40000,1e+08,49,6,1282848.32685892,1.28249958164051,1,0,0,0,0,0,0,0,0,0,0,0,0,1.28284832685892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28284832685892
"M",0,"M00",40000,1e+08,50,6,2472522.78939353,2.47184928812359,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47252278939353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47252278939353
"N",0,"N00",40000,1e+08,51,7,3237541.98532878,3.23731204181045,1,0,0,0,0,0,0,0,3.23754198532878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23754198532878
"N",0,"N00",40000,1e+08,52,7,272145.42785775,0.272125913248592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27214542785775,0,0,0,0,0,0,0,0,0,0,0,0,0.27214542785775
"N",0,"N00",40000,1e+08,53,7,492216.395676674,0.492181463800737,1,0,0,0,0,0,0,0,0,0,0.492216395676675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492216395676675
"N",0,"N00",40000,1e+08,54,7,307577.720791142,0.307555632829308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307577720791142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307577720791142
"N",0,"N00",40000,1e+08,55,7,71042205.4396434,71.0371789974994,1,71.0422054396434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0422054396434
"N",0,"N00",40000,1e+08,56,7,3406821.70476658,3.40657955802846,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40682170476657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40682170476657
"N",0,"N00",40000,1e+08,57,7,3064853.39753618,3.06463675956939,4,0,3.06485339753618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06485339753618
"N",0,"N00",40000,1e+08,58,7,1636813.87248175,1.63669814852987,4,0,0,0,0,0,0,0,0,0,0,1.63681387248175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63681387248175
"N",0,"N00",40000,1e+08,59,7,1256686.28072772,1.25659810020779,3,0,0,1.25668628072772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25668628072772
"N",0,"N00",40000,1e+08,60,7,4730911.49071758,4.73057468906994,7,0,0,0,0,0,0,0,0,0,0,0,4.73091149071758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73091149071758
"N",0,"N00",40000,1e+08,61,7,2336555.05156502,2.33638857874313,5,0,0,0,2.33655505156502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33655505156502
"N",0,"N00",40000,1e+08,62,7,740979.311214946,0.740927430141417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740979311214946,0,0,0,0,0,0,0,0,0,0,0,0.740979311214946
"N",0,"N00",40000,1e+08,63,7,7474691.92169247,7.47416126298337,11,0,0,0,0,7.47469192169247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47469192169247
"O",0,"O00",40000,1e+08,64,8,368595.688535033,0.36847816976261,1,0,0,0,0,0,0,0,0.368595688535033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368595688535033
"O",0,"O00",40000,1e+08,65,8,2861384.83922899,2.86045618857555,2,2.86138483922899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86138483922899
"O",0,"O00",40000,1e+08,66,8,2273210.58271528,2.27247997578447,1,0,2.27321058271528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27321058271528
"O",0,"O00",40000,1e+08,67,8,9430823.38000043,9.42764648980211,11,0,0,9.43082338000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43082338000043
"O",0,"O00",40000,1e+08,68,8,2791272.33180417,2.79027917089112,2,0,0,0,0,0,0,0,0,0,0,0,0,2.79127233180417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79127233180417
"O",0,"O00",40000,1e+08,69,8,25811940.0423969,25.8031793569963,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8119400423969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8119400423969
"O",0,"O00",40000,1e+08,70,8,15486271.0058925,15.4810298695174,9,0,0,0,15.4862710058925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4862710058925
"O",0,"O00",40000,1e+08,71,8,37162508.8971948,37.1496055880504,6,0,0,0,0,37.1625088971948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1625088971948
"O",0,"O00",40000,1e+08,72,8,3813993.23223195,3.81277592635502,1,0,0,0,0,0,3.81399323223195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81399323223195
"R",0,"R00",40000,1e+08,73,9,675775.435384676,0.675564072505905,1,0,0,0,0,0,0,0,0.675775435384676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675775435384676
"R",0,"R00",40000,1e+08,74,9,73215590.9681417,73.1940420449917,3,73.2155909681417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.2155909681417
"R",0,"R00",40000,1e+08,75,9,3292161.85058041,3.29125053322372,2,0,3.29216185058041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29216185058041
"R",0,"R00",40000,1e+08,76,9,10576704.6092517,10.5736750068688,16,0,0,10.5767046092517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5767046092517
"R",0,"R00",40000,1e+08,77,9,1241689.63722484,1.24131338796777,2,0,0,0,0,0,0,0,0,0,0,0,1.24168963722484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24168963722484
"R",0,"R00",40000,1e+08,78,9,41268.9673161645,0.041257748411715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041268967316164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041268967316164
"R",0,"R00",40000,1e+08,79,9,4854594.58788036,4.85324602943913,8,0,0,0,4.85459458788036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85459458788036
"R",0,"R00",40000,1e+08,80,9,6102213.94422022,6.10048358216821,11,0,0,0,0,6.10221394422022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10221394422022
"S",0,"S00",40000,1e+08,81,10,239931.827255524,0.239914471707821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239931827255524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239931827255524
"S",0,"S00",40000,1e+08,82,10,39168554.6244212,39.1657853293973,1,39.1685546244212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1685546244212
"S",0,"S00",40000,1e+08,83,10,89254.5008073811,0.0892482532283,1,0,0.089254500807381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089254500807381
"S",0,"S00",40000,1e+08,84,10,2179091.93262503,2.17893635041783,4,0,0,0,0,0,0,0,0,0,0,2.17909193262504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17909193262504
"S",0,"S00",40000,1e+08,85,10,11748225.2940959,11.7473922721347,7,0,0,11.7482252940959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7482252940959
"S",0,"S00",40000,1e+08,86,10,1605309.15325444,1.6051954254913,2,0,0,0,0,0,0,0,0,0,0,0,1.60530915325444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60530915325444
"S",0,"S00",40000,1e+08,87,10,12386888.2535369,12.3860113953682,11,0,0,0,12.3868882535369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3868882535369
"S",0,"S00",40000,1e+08,88,10,32582744.4140036,32.5804350248506,2,0,0,0,0,32.5827444140036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5827444140036
"T",0,"T00",40000,1e+08,89,11,13048316.6900731,13.0437688137031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0483166900731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0483166900731
"T",0,"T00",40000,1e+08,90,11,26617550.215672,26.6085905649929,3,26.617550215672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.617550215672
"T",0,"T00",40000,1e+08,91,11,1508696.63616577,1.50821537098928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50869663616577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50869663616577
"T",0,"T00",40000,1e+08,92,11,1613.21755938421,0.001612625718673,1,0,0.001613217559384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001613217559384
"T",0,"T00",40000,1e+08,93,11,1685965.4317078,1.68538816056874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6859654317078,0,0,0,0,0,0,0,0,0,0,1.6859654317078
"T",0,"T00",40000,1e+08,94,11,3020163.23163865,3.0191350130515,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02016323163865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02016323163865
"T",0,"T00",40000,1e+08,95,11,3188569.28943607,3.18743841017968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18856928943607,0,0,0,0,0,0,0,0,0,3.18856928943607
"C",1,"C01",40000,1e+08,96,12,282666.684311192,0.282646549770679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282666684311192,0,0,0,0,0,0,0,0,0,0,0,0,0.282666684311192
"C",1,"C01",40000,1e+08,97,12,19826732.5053348,19.8253143431682,4,19.8267325053348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8267325053348
"C",1,"C01",40000,1e+08,98,12,9026851.45760897,9.02621160126122,4,0,9.02685145760897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02685145760897
"C",1,"C01",40000,1e+08,99,12,2969468.99742769,2.96925734830972,6,0,0,0,0,0,0,0,0,0,0,2.96946899742768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96946899742768
"C",1,"C01",40000,1e+08,100,12,6822655.9470327,6.82217340182657,7,0,0,6.8226559470327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8226559470327
"C",1,"C01",40000,1e+08,101,12,257886.791173967,0.257868158667896,1,0,0,0,0,0,0,0,0,0,0,0,0.257886791173967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257886791173967
"C",1,"C01",40000,1e+08,102,12,1811375.11133987,1.81124831762158,1,0,0,0,0,0,0,0,0,0,0,0,0,1.81137511133987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81137511133987
"C",1,"C01",40000,1e+08,103,12,3747957.79625848,3.74769242861631,6,0,0,0,3.74795779625848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74795779625848
"C",1,"C01",40000,1e+08,104,12,3512630.16531007,3.51238394137556,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51263016531007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51263016531007
"C",1,"C01",40000,1e+08,105,12,48329187.1729271,48.325776112261,10,0,0,0,0,48.3291871729271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3291871729271
"C",1,"C01",40000,1e+08,106,12,3412587.37127516,3.4123464079993,4,0,0,0,0,0,3.41258737127516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41258737127516
"D",1,"D01",40000,1e+08,107,13,982010.277098664,0.981680199044058,2,0,0,0,0,0,0,0,0.982010277098664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982010277098664
"D",1,"D01",40000,1e+08,108,13,1203103.97253678,1.2027204007625,2,0,0,0,0,0,0,0,0,1.20310397253678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20310397253678
"D",1,"D01",40000,1e+08,109,13,255115.224419103,0.255033064170687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255115224419103,0,0,0,0,0,0,0,0,0,0,0,0,0.255115224419103
"D",1,"D01",40000,1e+08,110,13,447204.27503132,0.447052225288591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44720427503132,0,0,0,0,0,0,0,0,0.44720427503132
"D",1,"D01",40000,1e+08,111,13,1431619.02901949,1.43113032831064,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43161902901949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43161902901949
