"gridid","prefix","number","Shape_Length","Shape_Area","OBJECTID","Join_ID","sum_Shape_Area","sum_Area_SQUAREKILOMETERS","Polygon_Count","X231","X243","X312","X324","X412","X512","X111","X112","X121","X142","X311","X313","X321","X322","X332","X333","X122","X211","X242","X421","X423","X522","X131","X411","X331","X521","X133","X511","X334","X124","X141","X222","X132","X123","NA.","total","artificial_surfaces","agricultural_surfaces","forested_and_semi_natural","wetlands","water_bodies","urban","forest","scrub","y","x"
"Q93","Q",93,40000,1e+08,8713,953,2046187.69965677,2.04553137132858,1,0,0,0,0,0,0,0,0.0204618769965677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204618769965677,0.0204618769965677,0,0,0,0,0.0204618769965677,0,0,52.456446,-9.544831
"Q93","Q",93,40000,1e+08,8714,953,795525.091402473,0.795269818088297,2,0,0,0,0,0,0,0,0,0,0.00795525091402473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795525091402473,0.00795525091402473,0,0,0,0,0,0,0,52.456446,-9.544831
"Q93","Q",93,40000,1e+08,8715,953,279455.751426853,0.279361822394746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279455751426853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279455751426853,0,0.00279455751426853,0,0,0,0,0,0,52.456446,-9.544831
"Q93","Q",93,40000,1e+08,8716,953,83769417.7830529,83.7408922660903,1,0.837694177830529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837694177830529,0,0.837694177830529,0,0,0,0,0,0,52.456446,-9.544831
"Q93","Q",93,40000,1e+08,8717,953,905083.274495506,0.904777944474159,3,0,0,0.00905083274495506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905083274495506,0,0,0.00905083274495506,0,0,0,0.00905083274495506,0,52.456446,-9.544831
"Q93","Q",93,40000,1e+08,8718,953,783684.034537141,0.783418181231679,1,0,0,0,0,0,0,0,0,0,0,0,0.00783684034537141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783684034537141,0,0,0.00783684034537141,0,0,0,0.00783684034537141,0,52.456446,-9.544831
"Q93","Q",93,40000,1e+08,8719,953,1280141.65307804,1.27969300415628,2,0,0,0,0.0128014165307804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128014165307804,0,0,0.0128014165307804,0,0,0,0,0.0128014165307804,52.456446,-9.544831
"Q93","Q",93,40000,1e+08,8720,953,10140504.7123504,10.1369825039157,14,0,0,0,0,0.101405047123504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101405047123504,0,0,0,0.101405047123504,0,0,0,0,52.456446,-9.544831
"Q94","Q",94,40000,1e+08,8813,965,62650558.4526411,62.6291112643289,2,0.626505584526411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626505584526411,0,0.626505584526411,0,0,0,0,0,0,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8814,965,2132895.62519697,2.13216055894583,3,0,0.0213289562519697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213289562519697,0,0.0213289562519697,0,0,0,0,0,0,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8815,965,2294938.64876094,2.29416767492553,4,0,0,0.0229493864876094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229493864876094,0,0,0.0229493864876094,0,0,0,0.0229493864876094,0,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8816,965,319842.187973979,0.319739524935449,1,0,0,0,0,0,0,0,0,0,0,0,0.00319842187973979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319842187973979,0,0,0.00319842187973979,0,0,0,0.00319842187973979,0,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8817,965,1473139.13854892,1.47263569240404,2,0,0,0,0.0147313913854892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147313913854892,0,0,0.0147313913854892,0,0,0,0,0.0147313913854892,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8818,965,462901.053710437,0.46273258510683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462901053710437,0,0,0,0,0,0,0,0,0,0,0.00462901053710437,0,0,0.00462901053710437,0,0,0,0,0,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8819,965,8760888.21733013,8.75793944956991,9,0,0,0,0,0.0876088821733013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876088821733013,0,0,0,0.0876088821733013,0,0,0,0,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8820,965,315021.229707297,0.314919783601327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315021229707297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315021229707297,0,0,0,0.00315021229707297,0,0,0,0,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8821,965,937705.69097808,0.93740178874868,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093770569097808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093770569097808,0,0,0,0.0093770569097808,0,0,0,0,52.546287,-9.547985
"Q94","Q",94,40000,1e+08,8822,965,812378.913173946,0.812121526769345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812378913173946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812378913173946,0,0,0,0,0.00812378913173946,0,0,0,52.546287,-9.547985
"Q95","Q",95,40000,1e+08,8899,974,1530991.16627994,1.53050262524708,1,0,0,0,0,0,0,0,0.0153099116627994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153099116627994,0.0153099116627994,0,0,0,0,0.0153099116627994,0,0,52.636127,-9.551154
"Q95","Q",95,40000,1e+08,8900,974,35995802.7650409,35.9834723157128,1,0.359958027650409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359958027650409,0,0.359958027650409,0,0,0,0,0,0,52.636127,-9.551154
"Q95","Q",95,40000,1e+08,8901,974,11131051.9404586,11.1272684513489,8,0,0.111310519404586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111310519404586,0,0.111310519404586,0,0,0,0,0,0,52.636127,-9.551154
"Q95","Q",95,40000,1e+08,8902,974,939973.249474796,0.93967040382047,3,0,0,0.00939973249474796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00939973249474796,0,0,0.00939973249474796,0,0,0,0.00939973249474796,0,52.636127,-9.551154
"Q95","Q",95,40000,1e+08,8903,974,21528.4827163723,0.021521687399304,1,0,0,0,0,0,0,0,0,0,0,0,0.00021528482716372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021528482716372,0,0,0.00021528482716372,0,0,0,0.00021528482716372,0,52.636127,-9.551154
"Q95","Q",95,40000,1e+08,8904,974,1232243.91361199,1.23179957638166,1,0,0,0,0.0123224391361199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123224391361199,0,0,0.0123224391361199,0,0,0,0,0.0123224391361199,52.636127,-9.551154
"Q95","Q",95,40000,1e+08,8905,974,2223496.82650479,2.22277065766966,3,0,0,0,0,0.0222349682650478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222349682650478,0,0,0,0.0222349682650478,0,0,0,0,52.636127,-9.551154
"Q95","Q",95,40000,1e+08,8906,974,2970232.94369859,2.96919865891931,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297023294369859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297023294369859,0,0,0,0.0297023294369859,0,0,0,0,52.636127,-9.551154
"Q95","Q",95,40000,1e+08,8907,974,6578270.32145461,6.57603377546548,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065782703214546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065782703214546,0,0,0,0.065782703214546,0,0,0,0,52.636127,-9.551154
"Q96","Q",96,40000,1e+08,8979,983,252034.9239108,0.251951570128627,1,0,0,0,0,0,0,0,0.002520349239108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002520349239108,0.002520349239108,0,0,0,0,0.002520349239108,0,0,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8980,983,877607.691650923,0.877327582301839,1,0,0,0,0,0,0,0,0,0,0.00877607691650923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877607691650923,0.00877607691650923,0,0,0,0,0,0,0,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8981,983,45205580.9439387,45.1900668404905,1,0.452055809439387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452055809439387,0,0.452055809439387,0,0,0,0,0,0,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8982,983,7161147.46966386,7.15872248627984,5,0,0.0716114746966386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716114746966386,0,0.0716114746966386,0,0,0,0,0,0,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8983,983,865672.00143165,0.865384323986262,3,0,0,0.0086567200143165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086567200143165,0,0,0.0086567200143165,0,0,0,0.0086567200143165,0,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8984,983,4807.16731246501,0.004805404041041,1,0,0,0,0,0,0,0,0,0,0,0,0,4.807167312465e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807167312465e-05,0,0,4.807167312465e-05,0,0,0,0,4.807167312465e-05,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8985,983,1079546.25014676,1.07918984749565,3,0,0,0,0.0107954625014676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107954625014676,0,0,0.0107954625014676,0,0,0,0,0.0107954625014676,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8986,983,371865.033357295,0.371746135679887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00371865033357295,0,0,0,0,0,0,0,0,0,0,0.00371865033357295,0,0,0.00371865033357295,0,0,0,0,0,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8987,983,1757534.56339057,1.75693928388223,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175753456339057,0,0,0,0,0,0,0,0,0,0,0,0.0175753456339057,0,0,0,0.0175753456339057,0,0,0,0,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8988,983,14861263.502272,14.856359574679,4,0,0,0,0,0.14861263502272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14861263502272,0,0,0,0.14861263502272,0,0,0,0,52.725965,-9.554341
"Q96","Q",96,40000,1e+08,8989,983,165122.395788958,0.165069222813879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165122395788958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165122395788958,0,0,0,0.00165122395788958,0,0,0,0,52.725965,-9.554341
"Q97","Q",97,40000,1e+08,9079,993,1695236.29582234,1.694690820411,2,0.0169523629582234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169523629582234,0,0.0169523629582234,0,0,0,0,0,0,52.815802,-9.557545
"Q97","Q",97,40000,1e+08,9080,993,642073.460315855,0.641869625280908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642073460315855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00642073460315855,0,0,0,0.00642073460315855,0,0,0,0,52.815802,-9.557545
"R00","R",0,40000,1e+08,73,9,675775.435384676,0.675564072505905,1,0,0,0,0,0,0,0,0.00675775435384676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675775435384676,0.00675775435384676,0,0,0,0,0.00675775435384676,0,0,52.188726,-9.389285
"R00","R",0,40000,1e+08,74,9,73215590.9681417,73.1940420449917,3,0.732155909681417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732155909681417,0,0.732155909681417,0,0,0,0,0,0,52.188726,-9.389285
"R00","R",0,40000,1e+08,75,9,3292161.85058041,3.29125053322372,2,0,0.0329216185058041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329216185058041,0,0.0329216185058041,0,0,0,0,0,0,52.188726,-9.389285
"R00","R",0,40000,1e+08,76,9,10576704.6092517,10.5736750068688,16,0,0,0.105767046092517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105767046092517,0,0,0.105767046092517,0,0,0,0.105767046092517,0,52.188726,-9.389285
"R00","R",0,40000,1e+08,77,9,1241689.63722484,1.24131338796777,2,0,0,0,0,0,0,0,0,0,0,0,0.0124168963722484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124168963722484,0,0,0.0124168963722484,0,0,0,0.0124168963722484,0,52.188726,-9.389285
"R00","R",0,40000,1e+08,78,9,41268.9673161645,0.041257748411715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041268967316164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041268967316164,0,0,0.00041268967316164,0,0,0,0,0.00041268967316164,52.188726,-9.389285
"R00","R",0,40000,1e+08,79,9,4854594.58788036,4.85324602943913,8,0,0,0,0.0485459458788036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485459458788036,0,0,0.0485459458788036,0,0,0,0,0.0485459458788036,52.188726,-9.389285
"R00","R",0,40000,1e+08,80,9,6102213.94422022,6.10048358216821,11,0,0,0,0,0.0610221394422022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610221394422022,0,0,0,0.0610221394422022,0,0,0,0,52.188726,-9.389285
"R01","R",1,40000,1e+08,173,19,218979.827612711,0.218911266492019,1,0,0,0,0,0,0,0,0.00218979827612711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218979827612711,0.00218979827612711,0,0,0,0,0.00218979827612711,0,0,52.278577,-9.392093
"R01","R",1,40000,1e+08,174,19,25513.7045250835,0.025505661781106,1,0,0,0,0,0,0,0,0,0,0.00025513704525083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025513704525083,0.00025513704525083,0,0,0,0,0,0,0,52.278577,-9.392093
"R01","R",1,40000,1e+08,175,19,47392935.3257893,47.3790339700456,2,0.473929353257893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473929353257893,0,0.473929353257893,0,0,0,0,0,0,52.278577,-9.392093
"R01","R",1,40000,1e+08,176,19,6335944.4908373,6.3340917534641,12,0,0.063359444908373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063359444908373,0,0.063359444908373,0,0,0,0,0,0,52.278577,-9.392093
"R01","R",1,40000,1e+08,177,19,18664006.281252,18.6586147461249,16,0,0,0.18664006281252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18664006281252,0,0,0.18664006281252,0,0,0,0.18664006281252,0,52.278577,-9.392093
"R01","R",1,40000,1e+08,178,19,95809.2644681803,0.095783466228815,1,0,0,0,0,0,0,0,0,0,0,0,0.0009580926446818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009580926446818,0,0,0.0009580926446818,0,0,0,0.0009580926446818,0,52.278577,-9.392093
"R01","R",1,40000,1e+08,179,19,460581.612778576,0.460456561670945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460581612778576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460581612778576,0,0,0.00460581612778576,0,0,0,0,0.00460581612778576,52.278577,-9.392093
"R01","R",1,40000,1e+08,180,19,8304235.53216895,8.30191423435204,9,0,0,0,0.0830423553216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830423553216895,0,0,0.0830423553216895,0,0,0,0,0.0830423553216895,52.278577,-9.392093
"R01","R",1,40000,1e+08,181,19,18501993.9605679,18.4965212001739,11,0,0,0,0,0.185019939605679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185019939605679,0,0,0,0.185019939605679,0,0,0,0,52.278577,-9.392093
"R02","R",2,40000,1e+08,282,30,60296229.7527951,60.2788296540378,4,0.602962297527951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602962297527951,0,0.602962297527951,0,0,0,0,0,0,52.368427,-9.394916
"R02","R",2,40000,1e+08,283,30,7044987.92071645,7.04299846281603,8,0,0.0704498792071645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704498792071645,0,0.0704498792071645,0,0,0,0,0,0,52.368427,-9.394916
"R02","R",2,40000,1e+08,284,30,13811631.0938528,13.8075367024641,20,0,0,0.138116310938528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138116310938528,0,0,0.138116310938528,0,0,0,0.138116310938528,0,52.368427,-9.394916
"R02","R",2,40000,1e+08,285,30,900637.926462754,0.900360694527622,2,0,0,0,0,0,0,0,0,0,0,0,0.00900637926462754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900637926462754,0,0,0.00900637926462754,0,0,0,0.00900637926462754,0,52.368427,-9.394916
"R02","R",2,40000,1e+08,286,30,7293851.21959332,7.29164869873713,7,0,0,0,0.0729385121959332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729385121959332,0,0,0.0729385121959332,0,0,0,0,0.0729385121959332,52.368427,-9.394916
"R02","R",2,40000,1e+08,287,30,10652662.2415907,10.6494592522137,15,0,0,0,0,0.106526622415907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106526622415907,0,0,0,0.106526622415907,0,0,0,0,52.368427,-9.394916
"R03","R",3,40000,1e+08,404,42,701389.147284113,0.701176614774009,2,0,0,0,0,0,0,0,0.00701389147284113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00701389147284113,0.00701389147284113,0,0,0,0,0.00701389147284113,0,0,52.458276,-9.397755
"R03","R",3,40000,1e+08,405,42,86631205.1994711,86.6059332756035,1,0.866312051994712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866312051994712,0,0.866312051994712,0,0,0,0,0,0,52.458276,-9.397755
"R03","R",3,40000,1e+08,406,42,1365469.24875083,1.36504543843677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136546924875083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136546924875083,0,0.0136546924875083,0,0,0,0,0,0,52.458276,-9.397755
"R03","R",3,40000,1e+08,407,42,109090.664194052,0.109061295881643,1,0,0.00109090664194052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109090664194052,0,0.00109090664194052,0,0,0,0,0,0,52.458276,-9.397755
"R03","R",3,40000,1e+08,408,42,398948.354577474,0.398826082527586,1,0,0,0,0,0,0,0,0,0,0,0.00398948354577474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398948354577474,0,0,0.00398948354577474,0,0,0,0.00398948354577474,0,52.458276,-9.397755
"R03","R",3,40000,1e+08,409,42,3370194.6870198,3.36925349904638,7,0,0,0.033701946870198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033701946870198,0,0,0.033701946870198,0,0,0,0.033701946870198,0,52.458276,-9.397755
"R03","R",3,40000,1e+08,410,42,319119.552131687,0.319022162276068,1,0,0,0,0,0,0,0,0,0,0,0,0.00319119552131687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319119552131687,0,0,0.00319119552131687,0,0,0,0.00319119552131687,0,52.458276,-9.397755
"R03","R",3,40000,1e+08,411,42,306772.094989424,0.306687210396705,1,0,0,0,0.00306772094989424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306772094989424,0,0,0.00306772094989424,0,0,0,0,0.00306772094989424,52.458276,-9.397755
"R03","R",3,40000,1e+08,412,42,6797811.05158148,6.79582817939793,12,0,0,0,0,0.0679781105158148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679781105158148,0,0,0,0.0679781105158148,0,0,0,0,52.458276,-9.397755
"R04","R",4,40000,1e+08,509,54,467759.53466384,0.467626601695599,2,0,0,0,0,0,0,0,0.0046775953466384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046775953466384,0.0046775953466384,0,0,0,0,0.0046775953466384,0,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,510,54,529422.922080782,0.529274384722923,1,0,0,0,0,0,0,0,0,0.00529422922080782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529422922080782,0.00529422922080782,0,0,0,0,0,0,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,511,54,70126739.8142307,70.106368340985,2,0.701267398142307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701267398142307,0,0.701267398142307,0,0,0,0,0,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,512,54,409406.549772087,0.409281958763074,1,0,0.00409406549772087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409406549772087,0,0.00409406549772087,0,0,0,0,0,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,513,54,1135535.76220024,1.13521169345321,3,0,0,0,0,0,0,0,0,0,0,0.0113553576220024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113553576220024,0,0,0.0113553576220024,0,0,0,0.0113553576220024,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,514,54,2015440.45994117,2.01485154831219,5,0,0,0.0201544045994117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201544045994117,0,0,0.0201544045994117,0,0,0,0.0201544045994117,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,515,54,504056.398461862,0.503901073232453,1,0,0,0,0,0,0,0,0,0,0,0,0.00504056398461862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00504056398461862,0,0,0.00504056398461862,0,0,0,0.00504056398461862,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,516,54,1508928.70931277,1.50847155939896,3,0,0,0,0.0150892870931277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150892870931277,0,0,0.0150892870931277,0,0,0,0,0.0150892870931277,52.548123,-9.400608
"R04","R",4,40000,1e+08,517,54,6768856.65954867,6.76681664130031,6,0,0,0,0,0.0676885665954867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676885665954867,0,0,0,0.0676885665954867,0,0,0,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,518,54,1864100.28245658,1.86357038616358,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186410028245658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186410028245658,0,0,0,0.0186410028245658,0,0,0,0,52.548123,-9.400608
"R04","R",4,40000,1e+08,519,54,4651887.86492885,4.65060665348013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465188786492885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465188786492885,0,0,0,0,0.0465188786492885,0,0,0,52.548123,-9.400608
"R05","R",5,40000,1e+08,598,64,141451.898301003,0.141407421680174,1,0,0,0,0,0,0,0,0.00141451898301003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141451898301003,0.00141451898301003,0,0,0,0,0.00141451898301003,0,0,52.637968,-9.403476
"R05","R",5,40000,1e+08,599,64,1086441.08663448,1.08611784106296,1,0,0,0,0,0,0,0,0,0.0108644108663448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108644108663448,0.0108644108663448,0,0,0,0,0,0,0,52.637968,-9.403476
