prefix,number,gridid,X_centroid,Y_centroid,y,x,Field,Field1,Shape_Length,Shape_Area
D,4001,D4001,-6,55,54.841504000000000,-5.812705000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4002,C4002,-7,55,54.868550999999997,-7.369124000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4002,D4002,-6,55,54.850481000000002,-5.812219000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4003,C4003,-7,55,54.877535000000002,-7.368984000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4003,D4003,-6,55,54.859459000000001,-5.811733000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4004,C4004,-7,55,54.886518000000002,-7.368843000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4004,D4004,-6,55,54.868436000000003,-5.811247000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4005,C4005,-7,55,54.895501000000003,-7.368703000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4005,D4005,-6,55,54.877412999999997,-5.810760000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4006,C4006,-7,55,54.904483999999997,-7.368562000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4007,C4007,-7,55,54.913468000000002,-7.368422000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4008,C4008,-7,55,54.922451000000002,-7.368281000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4009,C4009,-7,55,54.931434000000003,-7.368140000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4010,C4010,-7,55,54.940416999999997,-7.367999000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4011,C4011,-7,55,54.949399999999997,-7.367858000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4012,C4012,-7,55,54.958384000000002,-7.367717000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4013,C4013,-7,55,54.967367000000003,-7.367576000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4014,C4014,-7,55,54.976349999999996,-7.367435000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4015,C4015,-7,55,54.985332999999997,-7.367294000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4016,C4016,-7,55,54.994315999999998,-7.367153000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4017,C4017,-7,55,55.003298999999998,-7.367011000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4018,C4018,-7,55,55.012281999999999,-7.366870000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4019,C4019,-7,55,55.021265000000000,-7.366728000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4019,H4019,-7,54,54.122892000000000,-7.380504000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4020,C4020,-7,55,55.030248000000000,-7.366586000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4020,H4020,-7,54,54.131875999999998,-7.380370000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4021,C4021,-7,55,55.039231000000001,-7.366445000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4021,H4021,-7,54,54.140861000000001,-7.380236000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4022,H4022,-7,54,54.149844999999999,-7.380101000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4023,H4023,-7,54,54.158828999999997,-7.379967000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4024,H4024,-7,54,54.167814000000000,-7.379833000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4025,H4025,-7,54,54.176797999999998,-7.379698000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4026,H4026,-7,54,54.185782000000003,-7.379564000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4027,H4027,-7,54,54.194766999999999,-7.379429000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4028,H4028,-7,54,54.203750999999997,-7.379295000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4029,H4029,-7,54,54.212735000000002,-7.379160000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4030,H4030,-7,54,54.221719999999998,-7.379025000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4031,H4031,-7,54,54.230704000000003,-7.378890000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4032,H4032,-7,54,54.239688000000001,-7.378755000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4033,H4033,-7,54,54.248671999999999,-7.378620000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4033,J4033,-6,54,54.231009000000000,-5.845123000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4034,H4034,-7,54,54.257657000000002,-7.378485000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4034,J4034,-6,54,54.239986999999999,-5.844655000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4035,H4035,-7,54,54.266641000000000,-7.378350000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4035,J4035,-6,54,54.248966000000003,-5.844187000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4036,H4036,-7,54,54.275624999999998,-7.378215000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4036,J4036,-6,54,54.257944000000002,-5.843718000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4037,H4037,-7,54,54.284609000000003,-7.378080000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4037,J4037,-6,54,54.266922000000001,-5.843249000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4038,H4038,-7,54,54.293593000000001,-7.377944000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4038,J4038,-6,54,54.275900999999998,-5.842780000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4039,H4039,-7,54,54.302576999999999,-7.377809000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4039,J4039,-6,54,54.284878999999997,-5.842311000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4040,H4040,-7,54,54.311562000000002,-7.377673000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4040,J4040,-6,54,54.293857000000003,-5.841842000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4041,H4041,-7,54,54.320546000000000,-7.377538000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4041,J4041,-6,54,54.302835999999999,-5.841372000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4042,H4042,-7,54,54.329529999999998,-7.377402000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4042,J4042,-6,54,54.311813999999998,-5.840902000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4043,H4043,-7,54,54.338514000000004,-7.377266000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4043,J4043,-6,54,54.320791999999997,-5.840431000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4044,H4044,-7,54,54.347498000000002,-7.377131000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4044,J4044,-6,54,54.329771000000001,-5.839961000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4045,H4045,-7,54,54.356482000000000,-7.376995000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4045,J4045,-6,54,54.338749000000000,-5.839490000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4046,H4046,-7,54,54.365465999999998,-7.376859000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4046,J4046,-6,54,54.347726999999999,-5.839019000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4047,H4047,-7,54,54.374450000000003,-7.376723000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4047,J4047,-6,54,54.356704999999998,-5.838548000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4048,H4048,-7,54,54.383434000000001,-7.376587000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4048,J4048,-6,54,54.365682999999997,-5.838076000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4049,H4049,-7,54,54.392417999999999,-7.376450000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4049,J4049,-6,54,54.374662000000001,-5.837604000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4050,H4050,-7,54,54.401401999999997,-7.376314000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4050,J4050,-6,54,54.383640000000000,-5.837132000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4051,H4051,-7,54,54.410386000000003,-7.376178000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4051,J4051,-6,54,54.392617999999999,-5.836660000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4052,H4052,-7,54,54.419370000000001,-7.376041000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4052,J4052,-6,54,54.401595999999998,-5.836187000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4053,H4053,-7,54,54.428353999999999,-7.375905000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4053,J4053,-6,54,54.410573999999997,-5.835714000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4054,H4054,-7,54,54.437337999999997,-7.375768000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4054,J4054,-6,54,54.419552000000003,-5.835241000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4055,H4055,-7,54,54.446322000000002,-7.375632000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4055,J4055,-6,54,54.428530000000002,-5.834767000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4056,H4056,-7,54,54.455306000000000,-7.375495000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4056,J4056,-6,54,54.437508000000001,-5.834294000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4057,H4057,-7,54,54.464289999999998,-7.375358000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4057,J4057,-6,54,54.446486000000000,-5.833820000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4058,H4058,-7,54,54.473274000000004,-7.375221000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4058,J4058,-6,54,54.455463999999999,-5.833346000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4059,H4059,-7,54,54.482258000000002,-7.375084000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4059,J4059,-6,54,54.464441999999998,-5.832871000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4060,H4060,-7,54,54.491241000000002,-7.374947000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4060,J4060,-6,54,54.473419999999997,-5.832396000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4061,H4061,-7,55,54.500225000000000,-7.374810000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4061,J4061,-6,54,54.482398000000003,-5.831921000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4062,H4062,-7,55,54.509208999999998,-7.374673000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4062,J4062,-6,54,54.491376000000002,-5.831446000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4063,H4063,-7,55,54.518192999999997,-7.374536000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4063,J4063,-6,55,54.500354000000002,-5.830971000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4064,H4064,-7,55,54.527177000000002,-7.374399000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4064,J4064,-6,55,54.509332000000001,-5.830495000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4065,H4065,-7,55,54.536161000000000,-7.374261000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4065,J4065,-6,55,54.518310000000000,-5.830019000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4066,H4066,-7,55,54.545144000000001,-7.374124000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4066,J4066,-6,55,54.527287999999999,-5.829542000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4067,H4067,-7,55,54.554127999999999,-7.373986000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4067,J4067,-6,55,54.536265999999998,-5.829066000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4068,H4068,-7,55,54.563111999999997,-7.373849000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4068,J4068,-6,55,54.545243999999997,-5.828589000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4069,H4069,-7,55,54.572096000000002,-7.373711000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4069,J4069,-6,55,54.554222000000003,-5.828112000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4070,H4070,-7,55,54.581079000000003,-7.373573000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4070,J4070,-6,55,54.563198999999997,-5.827635000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4071,H4071,-7,55,54.590063000000001,-7.373435000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4071,J4071,-6,55,54.572177000000003,-5.827157000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4072,H4072,-7,55,54.599046999999999,-7.373297000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4072,J4072,-6,55,54.581155000000003,-5.826679000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4073,H4073,-7,55,54.608029999999999,-7.373159000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4073,J4073,-6,55,54.590133000000002,-5.826201000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4074,H4074,-7,55,54.617013999999998,-7.373021000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4074,J4074,-6,55,54.599111000000001,-5.825723000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4075,H4075,-7,55,54.625998000000003,-7.372883000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4075,J4075,-6,55,54.608088000000002,-5.825244000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4076,H4076,-7,55,54.634981000000003,-7.372745000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4076,J4076,-6,55,54.617066000000001,-5.824765000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4077,H4077,-7,55,54.643965000000001,-7.372607000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4077,J4077,-6,55,54.626044000000000,-5.824286000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4078,H4078,-7,55,54.652949000000000,-7.372468000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4078,J4078,-6,55,54.635021000000002,-5.823806000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4079,H4079,-7,55,54.661932000000000,-7.372330000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4079,J4079,-6,55,54.643999000000001,-5.823327000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4080,H4080,-7,55,54.670915999999998,-7.372191000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4080,J4080,-6,55,54.652977000000000,-5.822847000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4081,H4081,-7,55,54.679898999999999,-7.372053000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4082,H4082,-7,55,54.688882999999997,-7.371914000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4083,H4083,-7,55,54.697865999999998,-7.371775000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4084,H4084,-7,55,54.706850000000003,-7.371636000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4085,H4085,-7,55,54.715834000000001,-7.371497000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4086,H4086,-7,55,54.724817000000002,-7.371358000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4086,J4086,-6,55,54.706842999999999,-5.819961000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4087,H4087,-7,55,54.733801000000000,-7.371219000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4087,J4087,-6,55,54.715820000000001,-5.819479000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4088,H4088,-7,55,54.742784000000000,-7.371080000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4088,J4088,-6,55,54.724798000000000,-5.818997000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4089,H4089,-7,55,54.751767999999998,-7.370941000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4089,J4089,-6,55,54.733775000000001,-5.818515000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4090,H4090,-7,55,54.760750999999999,-7.370802000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4090,J4090,-6,55,54.742753000000000,-5.818032000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4091,H4091,-7,55,54.769734000000000,-7.370662000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4091,J4091,-6,55,54.751730000000002,-5.817549000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4092,H4092,-7,55,54.778717999999998,-7.370523000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4092,J4092,-6,55,54.760708000000001,-5.817066000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4093,H4093,-7,55,54.787700999999998,-7.370383000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4093,J4093,-6,55,54.769685000000003,-5.816583000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4094,H4094,-7,55,54.796684999999997,-7.370244000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4094,J4094,-6,55,54.778661999999997,-5.816099000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4095,H4095,-7,55,54.805667999999997,-7.370104000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4095,J4095,-6,55,54.787640000000003,-5.815615000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4096,H4096,-7,55,54.814650999999998,-7.369964000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4096,J4096,-6,55,54.796616999999998,-5.815131000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4097,H4097,-7,55,54.823635000000003,-7.369824000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4097,J4097,-6,55,54.805594999999997,-5.814646000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4098,H4098,-7,55,54.832617999999997,-7.369684000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4098,J4098,-6,55,54.814571999999998,-5.814161000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4099,H4099,-7,55,54.841600999999997,-7.369544000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4099,J4099,-6,55,54.823549000000000,-5.813676000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4100,C4100,-7,55,54.850503000000003,-7.353835000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4101,C4101,-7,55,54.859485999999997,-7.353692000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4101,D4101,-6,55,54.841222999999999,-5.797150000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4102,C4102,-7,55,54.868468999999997,-7.353548000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4102,D4102,-6,55,54.850200000000001,-5.796661000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4103,C4103,-7,55,54.877453000000003,-7.353404000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4103,D4103,-6,55,54.859177000000003,-5.796171000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4104,C4104,-7,55,54.886436000000003,-7.353260000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4105,C4105,-7,55,54.895418999999997,-7.353116000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4106,C4106,-7,55,54.904401999999997,-7.352972000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4107,C4107,-7,55,54.913386000000003,-7.352828000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4108,C4108,-7,55,54.922369000000003,-7.352684000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4109,C4109,-7,55,54.931351999999997,-7.352540000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4110,C4110,-7,55,54.940334999999997,-7.352395000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4111,C4111,-7,55,54.949317999999998,-7.352251000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4112,C4112,-7,55,54.958300999999999,-7.352107000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4113,C4113,-7,55,54.967283999999999,-7.351962000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4114,C4114,-7,55,54.976267999999997,-7.351817000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4115,C4115,-7,55,54.985250999999998,-7.351673000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4116,C4116,-7,55,54.994233999999999,-7.351528000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4117,C4117,-7,55,55.003216999999999,-7.351383000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4118,C4118,-7,55,55.012200000000000,-7.351238000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4119,C4119,-7,55,55.021183000000001,-7.351093000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4120,C4120,-7,55,55.030166000000001,-7.350948000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4120,H4120,-7,54,54.131796999999999,-7.365071000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4121,C4121,-7,55,55.039149000000002,-7.350802000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4121,H4121,-7,54,54.140780999999997,-7.364934000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4122,C4122,-7,55,55.048132000000003,-7.350657000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4122,H4122,-7,54,54.149765000000002,-7.364796000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4123,H4123,-7,54,54.158749999999998,-7.364659000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4124,H4124,-7,54,54.167734000000003,-7.364521000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4125,H4125,-7,54,54.176718000000001,-7.364383000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4126,H4126,-7,54,54.185702999999997,-7.364245000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4127,H4127,-7,54,54.194687000000002,-7.364108000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4128,H4128,-7,54,54.203671000000000,-7.363970000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4129,H4129,-7,54,54.212654999999998,-7.363832000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4130,H4130,-7,54,54.221640000000001,-7.363693000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4131,H4131,-7,54,54.230623999999999,-7.363555000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4132,H4132,-7,54,54.239607999999997,-7.363417000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4133,H4133,-7,54,54.248592000000002,-7.363279000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4134,H4134,-7,54,54.257576000000000,-7.363140000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4134,J4134,-6,54,54.239711999999997,-5.829327000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4135,H4135,-7,54,54.266561000000003,-7.363002000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4135,J4135,-6,54,54.248690000000003,-5.828855000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4136,H4136,-7,54,54.275545000000001,-7.362863000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4136,J4136,-6,54,54.257669000000000,-5.828383000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4137,H4137,-7,54,54.284528999999999,-7.362725000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4137,J4137,-6,54,54.266646999999999,-5.827911000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4138,H4138,-7,54,54.293512999999997,-7.362586000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4138,J4138,-6,54,54.275624999999998,-5.827439000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4139,H4139,-7,54,54.302497000000002,-7.362447000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4139,J4139,-6,54,54.284604000000002,-5.826966000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4140,H4140,-7,54,54.311481000000001,-7.362308000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4140,J4140,-6,54,54.293582000000001,-5.826493000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4141,H4141,-7,54,54.320464999999999,-7.362169000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4141,J4141,-6,54,54.302560000000000,-5.826020000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4142,H4142,-7,54,54.329448999999997,-7.362030000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4142,J4142,-6,54,54.311537999999999,-5.825547000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4143,H4143,-7,54,54.338433999999999,-7.361891000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4143,J4143,-6,54,54.320515999999998,-5.825073000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4144,H4144,-7,54,54.347417999999998,-7.361752000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4144,J4144,-6,54,54.329493999999997,-5.824599000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4145,H4145,-7,54,54.356402000000003,-7.361613000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4145,J4145,-6,54,54.338473000000000,-5.824125000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4146,H4146,-7,54,54.365386000000001,-7.361474000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4146,J4146,-6,54,54.347451000000000,-5.823650000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4147,H4147,-7,54,54.374369999999999,-7.361334000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4147,J4147,-6,54,54.356428999999999,-5.823176000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4148,H4148,-7,54,54.383353999999997,-7.361195000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4148,J4148,-6,54,54.365406999999998,-5.822701000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4149,H4149,-7,54,54.392338000000002,-7.361055000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4149,J4149,-6,54,54.374384999999997,-5.822226000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4150,H4150,-7,54,54.401322000000000,-7.360915000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4150,J4150,-6,54,54.383363000000003,-5.821750000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4151,H4151,-7,54,54.410305999999999,-7.360776000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4151,J4151,-6,54,54.392341000000002,-5.821274000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4152,H4152,-7,54,54.419289999999997,-7.360636000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4152,J4152,-6,54,54.401319000000001,-5.820798000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4153,H4153,-7,54,54.428272999999997,-7.360496000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4153,J4153,-6,54,54.410297000000000,-5.820322000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4154,H4154,-7,54,54.437257000000002,-7.360356000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4154,J4154,-6,54,54.419274999999999,-5.819846000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4155,H4155,-7,54,54.446241000000001,-7.360216000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4155,J4155,-6,54,54.428252999999998,-5.819369000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4156,H4156,-7,54,54.455224999999999,-7.360076000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4156,J4156,-6,54,54.437230999999997,-5.818892000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4157,H4157,-7,54,54.464208999999997,-7.359936000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4157,J4157,-6,54,54.446209000000003,-5.818414000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4158,H4158,-7,54,54.473193000000002,-7.359796000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4158,J4158,-6,54,54.455187000000002,-5.817937000000000,0,0,4000.000000000000000,1000000.000000000000000
